frame_id,file,t_recv_wall_ns,gmag,theta_mod90,psi_mod90,n_comp,n_seg,weight,spread_deg,confident,psi_unwrapped
1141533,01141533.jpg,1785647359841144576,9.81,1.614,88.386,22,106,1331.0,3.56,1,-1.614
1141534,01141534.jpg,1785647359887529216,9.81,1.618,88.382,22,106,1327.9,3.58,1,-1.618
1141535,01141535.jpg,1785647359905321728,9.81,1.62,88.38,22,106,1326.9,3.59,1,-1.62
1141536,01141536.jpg,1785647359955198976,9.81,1.624,88.376,22,106,1324.0,3.61,1,-1.624
1141537,01141537.jpg,1785647359972097792,9.81,1.626,88.374,23,106,1323.0,3.62,1,-1.626
1141538,01141538.jpg,1785647360021477888,9.81,1.63,88.37,23,106,1320.2,3.51,1,-1.63
1141539,01141539.jpg,1785647360038331648,9.81,1.631,88.369,23,106,1319.3,3.46,1,-1.631
1141540,01141540.jpg,1785647360087580416,9.81,1.636,88.364,22,106,1316.5,3.33,1,-1.636
1141541,01141541.jpg,1785647360105713408,9.81,1.637,88.363,21,104,1307.9,3.32,1,-1.637
1141542,01141542.jpg,1785647360155233024,9.81,1.641,88.359,22,106,1312.9,3.33,1,-1.641
1141543,01141543.jpg,1785647360171143424,9.81,1.642,88.358,22,106,1312.1,3.33,1,-1.642
1141544,01141544.jpg,1785647360222564608,9.81,1.646,88.354,21,104,1301.9,3.32,1,-1.646
1141545,01141545.jpg,1785647360238134016,9.81,1.648,88.352,21,104,1301.1,3.28,1,-1.648
1141546,01141546.jpg,1785647360289226240,9.81,1.652,88.348,22,106,1306.2,3.2,1,-1.652
1141547,01141547.jpg,1785647360305172224,9.81,1.653,88.347,22,106,1305.4,3.16,1,-1.653
1141548,01141548.jpg,1785647360354880512,9.81,1.657,88.343,22,106,1302.9,3.06,1,-1.657
1141549,01141549.jpg,1785647360371557120,9.81,1.658,88.342,22,106,1302.2,3.02,1,-1.658
1141550,01141550.jpg,1785647360421414912,9.81,1.662,88.338,22,106,1299.8,2.99,1,-1.662
1141551,01141551.jpg,1785647360439592704,9.81,1.663,88.337,22,106,1299.1,3.0,1,-1.663
1141552,01141552.jpg,1785647360489471488,9.81,1.667,88.333,22,106,1296.8,3.0,1,-1.667
1141553,01141553.jpg,1785647360504866560,9.81,1.668,88.332,22,106,1296.1,2.97,1,-1.668
1141554,01141554.jpg,1785647360554935808,9.81,1.671,88.329,22,106,1293.9,2.88,1,-1.671
1141555,01141555.jpg,1785647360573169664,9.81,1.672,88.328,22,106,1293.2,2.85,1,-1.672
1141556,01141556.jpg,1785647360622002432,9.81,1.676,88.324,22,106,1291.1,2.76,1,-1.676
1141557,01141557.jpg,1785647360639344896,9.81,1.677,88.323,22,106,1290.4,2.74,1,-1.677
1141558,01141558.jpg,1785647360687689728,9.81,1.68,88.32,20,96,1235.0,2.24,1,-1.68
1141559,01141559.jpg,1785647360705505024,9.81,1.682,88.318,20,96,1234.3,2.21,1,-1.682
1141560,01141560.jpg,1785647360757729280,9.81,1.685,88.315,20,96,1232.4,2.1,1,-1.685
1141561,01141561.jpg,1785647360771717888,9.81,1.686,88.314,20,96,1231.7,2.07,1,-1.686
1141562,01141562.jpg,1785647360820905216,9.81,1.661,88.339,20,96,1229.8,2.05,1,-1.661
1141563,01141563.jpg,1785647360838109440,9.81,1.639,88.361,20,96,1229.2,2.08,1,-1.639
1141564,01141564.jpg,1785647360888521728,9.81,1.572,88.428,20,96,1227.4,2.15,1,-1.572
1141565,01141565.jpg,1785647360904834816,9.182,1.566,88.434,20,96,1227.3,2.23,1,-1.566
1141566,01141566.jpg,1785647360954976512,12.08,0.036,89.964,19,100,1315.7,3.88,1,-0.036
1141567,01141567.jpg,1785647360971789312,11.12,0.046,89.954,28,116,1409.9,3.65,1,-0.046
1141568,01141568.jpg,1785647361020840704,9.794,1.725,88.275,21,72,1088.2,4.03,1,-1.725
1141569,01141569.jpg,1785647361038000384,9.909,0.024,89.976,17,86,1237.5,3.78,1,-0.024
1141570,01141570.jpg,1785647361086772736,10.006,0.015,89.985,18,91,1190.4,3.38,1,-0.015
1141571,01141571.jpg,1785647361104935680,10.002,0.013,89.987,23,83,1234.8,3.22,1,-0.013
1141572,01141572.jpg,1785647361154811648,9.976,0.004,89.996,22,103,1383.2,3.31,1,-0.004
1141573,01141573.jpg,1785647361172342528,9.964,0.004,89.996,27,123,1537.1,3.2,1,-0.004
1141574,01141574.jpg,1785647361221960448,9.917,0.001,89.999,21,98,1422.6,3.08,1,-0.001
1141575,01141575.jpg,1785647361239231488,9.902,0.533,89.467,22,89,1310.5,3.07,1,-0.533
1141576,01141576.jpg,1785647361287784960,9.984,89.999,0.001,24,115,1460.4,2.52,1,0.001
1141577,01141577.jpg,1785647361305250304,10.02,89.999,0.001,26,122,1488.4,2.52,1,0.001
1141578,01141578.jpg,1785647361355217408,10.014,89.999,0.001,18,87,1128.6,1.95,1,0.001
