frame_id,file,t_recv_wall_ns,gmag,theta_mod90,psi_mod90,n_comp,n_seg,weight,spread_deg,confident,psi_unwrapped
56257,00056257.jpg,1785599396687762688,9.81,,,0,0,0.0,,0,-0.223
56258,00056258.jpg,1785599396720872704,9.811,,,0,0,0.0,,0,-0.222
56259,00056259.jpg,1785599396754927360,9.808,,,0,0,0.0,,0,-0.221
56260,00056260.jpg,1785599396786755328,9.811,,,0,0,0.0,,0,-0.221
56261,00056261.jpg,1785599396820903168,9.811,,,0,0,0.0,,0,-0.22
56262,00056262.jpg,1785599396853366784,9.811,,,0,0,0.0,,0,-0.219
56263,00056263.jpg,1785599396887164928,9.811,,,0,0,0.0,,0,-0.219
56264,00056264.jpg,1785599396920498944,9.811,,,0,0,0.0,,0,-0.218
56265,00056265.jpg,1785599396953629696,9.811,,,0,0,0.0,,0,-0.217
56266,00056266.jpg,1785599396987302400,9.809,,,0,0,0.0,,0,-0.217
56267,00056267.jpg,1785599397020942080,9.811,,,0,0,0.0,,0,-0.216
56268,00056268.jpg,1785599397054894592,9.81,,,0,0,0.0,,0,-0.215
56269,00056269.jpg,1785599397086933248,9.811,,,0,0,0.0,,0,-0.214
56270,00056270.jpg,1785599397120594176,9.811,,,0,0,0.0,,0,-0.213
56271,00056271.jpg,1785599397154801408,9.811,,,0,0,0.0,,0,-0.213
56272,00056272.jpg,1785599397187023616,9.811,,,0,0,0.0,,0,-0.212
56273,00056273.jpg,1785599397221150720,9.811,,,0,0,0.0,,0,-0.211
56274,00056274.jpg,1785599397254497792,9.811,,,0,0,0.0,,0,-0.21
56275,00056275.jpg,1785599397287691776,9.811,,,0,0,0.0,,0,-0.209
56276,00056276.jpg,1785599397320922624,9.81,,,0,0,0.0,,0,-0.209
56277,00056277.jpg,1785599397353853696,9.81,,,0,0,0.0,,0,-0.208
56278,00056278.jpg,1785599397387568896,9.81,,,0,0,0.0,,0,-0.207
56279,00056279.jpg,1785599397421718016,9.81,,,0,0,0.0,,0,-0.206
56280,00056280.jpg,1785599397454096896,9.811,,,0,0,0.0,,0,-0.205
56281,00056281.jpg,1785599397487964416,9.811,,,0,0,0.0,,0,-0.204
56282,00056282.jpg,1785599397521172224,9.811,,,0,0,0.0,,0,-0.203
56283,00056283.jpg,1785599397553296128,9.811,,,0,0,0.0,,0,-0.203
56284,00056284.jpg,1785599397587962112,9.81,,,0,0,0.0,,0,-0.202
56285,00056285.jpg,1785599397691574016,9.811,,,0,0,0.0,,0,-0.199
56286,00056286.jpg,1785599397699470592,9.811,,,0,0,0.0,,0,-0.199
56287,00056287.jpg,1785599397701049600,9.811,,,0,0,0.0,,0,-0.199
56288,00056288.jpg,1785599397713547520,9.81,,,0,0,0.0,,0,-0.198
56289,00056289.jpg,1785599397762799104,9.809,,,0,0,0.0,,0,-0.199
56290,00056290.jpg,1785599397795129088,9.81,,,0,0,0.0,,0,-0.199
