frame_id,file,t_recv_wall_ns,gmag,theta_mod90,psi_mod90,n_comp,n_seg,weight,spread_deg,confident,psi_unwrapped
1115111,01115111.jpg,1785646479128294656,9.794,78.583,11.417,10,28,328.1,4.89,1,101.417
1115112,01115112.jpg,1785646479161047040,9.8,77.523,12.477,10,29,314.2,5.74,1,102.477
1115113,01115113.jpg,1785646479194295552,9.812,75.697,14.303,9,22,261.9,4.87,1,104.303
1115114,01115114.jpg,1785646479228853248,9.802,75.306,14.694,7,18,253.0,3.93,1,104.694
1115115,01115115.jpg,1785646479261834240,9.767,76.014,13.986,9,16,227.5,5.57,1,103.986
1115116,01115116.jpg,1785646479294685440,9.782,78.138,11.862,11,26,297.7,5.42,1,101.862
1115117,01115117.jpg,1785646479328065792,9.786,78.947,11.053,15,20,260.2,5.28,1,101.053
1115118,01115118.jpg,1785646479361239808,9.792,78.809,11.191,9,21,261.8,4.56,1,101.191
1115119,01115119.jpg,1785646479394557184,9.78,78.771,11.229,11,24,266.5,4.24,1,101.229
1115120,01115120.jpg,1785646479428742912,9.771,78.228,11.772,8,22,248.5,5.01,1,101.772
1115121,01115121.jpg,1785646479460690176,9.253,78.856,11.144,9,22,251.9,5.26,1,101.144
1115122,01115122.jpg,1785646479494055680,7.796,77.515,12.485,8,21,225.1,4.35,1,102.485
1115123,01115123.jpg,1785646479527824896,6.792,78.183,11.817,7,24,244.1,4.85,1,101.817
1115124,01115124.jpg,1785646479560752384,5.2,77.629,12.371,9,22,229.0,4.72,1,102.371
1115125,01115125.jpg,1785646479594157824,3.694,77.371,12.629,9,18,213.6,4.75,1,102.629
1115126,01115126.jpg,1785646479628495616,3.021,77.085,12.915,13,21,216.3,4.72,1,102.915
1115127,01115127.jpg,1785646479661072896,2.348,76.821,13.179,12,21,222.2,4.34,1,103.179
1115128,01115128.jpg,1785646479694683136,1.749,76.045,13.955,7,20,217.9,3.69,1,103.955
1115129,01115129.jpg,1785646479728206080,2.152,76.623,13.377,9,24,228.1,4.17,1,103.377
1115130,01115130.jpg,1785646479760980992,6.035,76.904,13.096,6,20,210.8,4.78,1,103.096
1115131,01115131.jpg,1785646479794071552,8.142,77.02,12.98,8,20,207.3,4.53,1,102.98
1115132,01115132.jpg,1785646479828606720,9.124,76.701,13.299,12,25,224.9,4.1,1,103.299
1115133,01115133.jpg,1785646479860608768,9.556,77.002,12.998,13,24,227.7,3.89,1,102.998
1115134,01115134.jpg,1785646479893991680,9.738,76.614,13.386,12,27,230.6,3.33,1,103.386
1115135,01115135.jpg,1785646479927831808,9.815,77.195,12.805,13,21,205.4,3.8,1,102.805
1115136,01115136.jpg,1785646479961698816,9.832,76.535,13.465,8,20,199.7,4.02,1,103.465
1115137,01115137.jpg,1785646479994798848,9.861,77.422,12.578,8,22,225.3,3.47,1,102.578
1115138,01115138.jpg,1785646480028610816,9.867,77.413,12.587,13,20,229.9,3.92,1,102.587
1115139,01115139.jpg,1785646480060876288,9.87,77.39,12.61,9,24,246.6,4.2,1,102.61
1115140,01115140.jpg,1785646480094130944,9.871,77.045,12.955,8,22,254.2,3.41,1,102.955
1115141,01115141.jpg,1785646480130878720,9.871,77.29,12.71,10,21,240.3,3.11,1,102.71
1115142,01115142.jpg,1785646480160822528,9.872,77.622,12.378,7,24,258.5,4.15,1,102.378
1115143,01115143.jpg,1785646480194146048,9.872,77.266,12.734,12,26,264.8,3.77,1,102.734
1115144,01115144.jpg,1785646480228682496,9.872,77.569,12.431,8,25,271.0,3.89,1,102.431
1115145,01115145.jpg,1785646480260698624,9.873,77.775,12.225,12,28,296.7,4.1,1,102.225
1115146,01115146.jpg,1785646480294237440,9.873,78.077,11.923,9,30,302.6,4.68,1,101.923
1115147,01115147.jpg,1785646480327816448,9.873,78.479,11.521,8,28,313.7,5.15,1,101.521
1115148,01115148.jpg,1785646480361800448,9.874,78.04,11.96,10,28,309.3,4.09,1,101.96
1115149,01115149.jpg,1785646480394725120,9.874,78.456,11.544,9,28,315.7,4.24,1,101.544
1115150,01115150.jpg,1785646480428443648,9.874,78.195,11.805,9,29,312.7,4.28,1,101.805
1115151,01115151.jpg,1785646480461587712,9.875,78.365,11.635,9,28,327.9,4.1,1,101.635
1115152,01115152.jpg,1785646480494754816,9.875,78.092,11.908,10,29,341.6,3.99,1,101.908
1115153,01115153.jpg,1785646480528254720,9.876,78.387,11.613,10,28,321.7,3.93,1,101.613
1115154,01115154.jpg,1785646480561684224,9.876,78.654,11.346,13,31,328.2,4.42,1,101.346
1115155,01115155.jpg,1785646480594889984,9.877,79.074,10.926,10,34,340.9,4.66,1,100.926
1115156,01115156.jpg,1785646480629793280,9.877,78.715,11.285,13,33,347.5,4.66,1,101.285
1115157,01115157.jpg,1785646480661441280,9.878,79.157,10.843,12,32,349.3,4.87,1,100.843
1115158,01115158.jpg,1785646480694869760,9.878,78.761,11.239,12,33,353.5,4.07,1,101.239
1115159,01115159.jpg,1785646480728512768,9.879,79.041,10.959,8,28,340.1,4.37,1,100.959
1115160,01115160.jpg,1785646480761744128,9.88,79.089,10.911,15,33,373.4,4.09,1,100.911
