frame_id,file,t_recv_wall_ns,gmag,theta_mod90,psi_mod90,n_comp,n_seg,weight,spread_deg,confident,psi_unwrapped
622980,00622980.jpg,1785630074696527616,9.81,89.977,0.023,22,108,1396.9,5.43,1,90.023
622981,00622981.jpg,1785630074729881600,9.81,89.976,0.024,22,108,1391.9,5.47,1,90.024
622982,00622982.jpg,1785630074762777344,9.81,89.976,0.024,22,108,1388.7,5.5,1,90.024
622983,00622983.jpg,1785630074797311488,9.81,89.976,0.024,22,108,1385.5,5.53,1,90.024
622984,00622984.jpg,1785630074831133952,9.81,89.976,0.024,22,108,1382.4,5.56,1,90.024
622985,00622985.jpg,1785630074863256832,9.81,89.976,0.024,22,108,1379.3,5.58,1,90.024
622986,00622986.jpg,1785630074896058880,9.81,89.975,0.025,22,108,1376.3,5.61,1,90.025
622987,00622987.jpg,1785630074930035968,9.81,89.975,0.025,22,108,1373.3,5.64,1,90.025
622988,00622988.jpg,1785630074966397184,9.81,89.975,0.025,22,108,1370.4,5.56,1,90.025
622989,00622989.jpg,1785630074996115200,9.81,89.975,0.025,22,108,1367.5,5.46,1,90.025
622990,00622990.jpg,1785630075030916608,9.81,89.975,0.025,22,108,1364.7,5.38,1,90.025
622991,00622991.jpg,1785630075062934016,9.81,89.975,0.025,22,108,1361.9,5.74,1,90.025
622992,00622992.jpg,1785630075096548608,9.81,89.974,0.026,22,108,1359.1,5.77,1,90.026
622993,00622993.jpg,1785630075129388544,9.81,89.974,0.026,22,108,1356.4,5.74,1,90.026
622994,00622994.jpg,1785630075163172864,9.81,89.974,0.026,22,108,1353.8,5.64,1,90.026
622995,00622995.jpg,1785630075195529728,9.81,89.974,0.026,22,108,1351.2,5.55,1,90.026
622996,00622996.jpg,1785630075230245376,9.81,89.974,0.026,23,108,1348.6,5.46,1,90.026
622997,00622997.jpg,1785630075265036800,9.81,89.974,0.026,23,108,1346.1,5.42,1,90.026
622998,00622998.jpg,1785630075297498112,9.81,89.973,0.027,22,108,1343.6,5.49,1,90.027
622999,00622999.jpg,1785630075335439104,9.81,89.973,0.027,22,108,1341.2,5.45,1,90.027
623000,00623000.jpg,1785630075363836928,9.81,89.973,0.027,21,106,1330.3,5.47,1,90.027
623001,00623001.jpg,1785630075396567296,9.81,89.973,0.027,22,108,1336.4,5.48,1,90.027
623002,00623002.jpg,1785630075430214400,9.81,89.973,0.027,22,108,1332.9,5.44,1,90.027
623003,00623003.jpg,1785630075463880192,9.81,89.973,0.027,22,108,1330.7,5.36,1,90.027
623004,00623004.jpg,1785630075496989696,9.81,89.972,0.028,22,108,1328.4,5.28,1,90.028
623005,00623005.jpg,1785630075530028800,9.81,89.972,0.028,22,108,1326.2,5.2,1,90.028
623006,00623006.jpg,1785630075562882304,9.81,89.972,0.028,22,108,1324.1,5.21,1,90.028
623007,00623007.jpg,1785630075597358080,9.81,89.972,0.028,22,108,1321.9,5.17,1,90.028
623008,00623008.jpg,1785630075629325824,9.81,89.972,0.028,22,108,1319.9,5.09,1,90.028
623009,00623009.jpg,1785630075662960128,9.81,89.972,0.028,22,107,1316.0,5.02,1,90.028
623010,00623010.jpg,1785630075698944768,9.81,89.972,0.028,22,107,1314.0,4.94,1,90.028
623011,00623011.jpg,1785630075730254080,9.81,89.971,0.029,22,107,1312.0,4.87,1,90.029
623012,00623012.jpg,1785630075763517184,9.81,89.971,0.029,22,107,1310.1,4.79,1,90.029
623013,00623013.jpg,1785630075796604416,9.81,89.971,0.029,22,107,1308.2,4.72,1,90.029
623014,00623014.jpg,1785630075830598912,9.81,89.971,0.029,22,107,1306.3,4.65,1,90.029
623015,00623015.jpg,1785630075862820096,9.81,89.971,0.029,22,107,1304.4,4.65,1,90.029
623016,00623016.jpg,1785630075895830528,9.81,89.971,0.029,22,107,1302.6,4.67,1,90.029
623017,00623017.jpg,1785630075930210048,9.81,89.971,0.029,22,107,1300.8,4.68,1,90.029
623018,00623018.jpg,1785630075963247360,9.81,89.971,0.029,22,107,1299.1,4.69,1,90.029
623019,00623019.jpg,1785630075995882240,9.81,89.97,0.03,22,107,1297.3,4.71,1,90.03
623020,00623020.jpg,1785630076030182912,9.81,89.97,0.03,22,107,1295.6,4.66,1,90.03
623021,00623021.jpg,1785630076062893056,9.81,89.97,0.03,22,107,1293.9,4.62,1,90.03
623022,00623022.jpg,1785630076095856128,9.81,89.97,0.03,22,107,1292.3,4.64,1,90.03
623023,00623023.jpg,1785630076129397504,9.81,89.97,0.03,22,107,1290.7,4.65,1,90.03
623024,00623024.jpg,1785630076163055360,9.81,89.97,0.03,22,107,1289.1,4.62,1,90.03
623025,00623025.jpg,1785630076196448000,9.81,89.97,0.03,23,108,1288.8,4.51,1,90.03
623026,00623026.jpg,1785630076230017280,9.81,89.97,0.03,23,107,1286.0,4.4,1,90.03
623027,00623027.jpg,1785630076263143680,9.81,89.97,0.03,23,107,1284.4,4.29,1,90.03
623028,00623028.jpg,1785630076296691200,9.81,89.969,0.031,22,107,1282.9,4.19,1,90.031
623029,00623029.jpg,1785630076329834496,9.81,1.66,88.34,21,105,1274.2,2.93,1,88.34
623030,00623030.jpg,1785630076363326720,9.81,1.662,88.338,22,107,1280.0,2.88,1,88.338
623031,00623031.jpg,1785630076397062144,9.81,1.665,88.335,22,107,1278.6,2.8,1,88.335
623032,00623032.jpg,1785630076429343488,9.81,1.667,88.333,22,107,1277.2,2.73,1,88.333
623033,00623033.jpg,1785630076464967936,9.81,1.669,88.331,22,107,1275.8,2.66,1,88.331
623034,00623034.jpg,1785630076496911104,9.81,1.672,88.328,20,96,1221.5,2.29,1,88.328
623035,00623035.jpg,1785630076529289216,9.81,1.674,88.326,20,96,1220.2,2.22,1,88.326
623036,00623036.jpg,1785630076566196992,9.81,1.676,88.324,20,96,1218.9,2.15,1,88.324
623037,00623037.jpg,1785630076596808192,9.81,1.678,88.322,20,96,1217.6,2.08,1,88.322
623038,00623038.jpg,1785630076629791744,9.81,1.681,88.319,20,96,1216.4,2.03,1,88.319
